"Species","Region","Year","reg_runsize_raw","reg_runsize_relative"
"Chum","HG",1987,174474,30.2893214769079
"Chum","HG",1988,193615.8,34.8168120561327
"Chum","HG",1989,174715.5,28.0352253863668
"Chum","HG",1990,181300.4,28.9109047542281
"Chum","HG",1991,191770.5,29.545748849668
"Chum","HG",1992,87477,15.323045315665
"Chum","HG",1993,160301.5,30.0298762121611
"Chum","HG",1994,117641.6,20.5555017076439
"Chum","HG",1995,92270.4,16.40094138584
"Chum","HG",1996,108489.8,17.4776075885451
"Chum","HG",1997,113874.25,22.0929868612633
"Chum","HG",1998,175878.25,29.755187191816
"Chum","HG",1999,184747.75,31.367788322532
"Chum","HG",2000,103242.6,20.0404076081421
"Chum","HG",2001,91233.25,14.2007943505794
"Chum","HG",2002,66090.8,11.9236185812373
"Chum","HG",2003,76016.4,15.0078028406183
"Chum","HG",2004,84264.6,14.9360492997961
"Chum","HG",2005,93459.4,15.3520852809781
"Chum","HG",2006,72408.6,14.1894517121706
"Chum","HG",2007,33026.2,7.02897433938224
"Chum","HG",2008,66958.75,12.0754045538172
"Chum","HG",2009,77746,14.1488299125169
"Chum","HG",2010,67701,11.4500955893874
"Chum","HG",2011,61711.75,11.9904623941224
"Chum","HG",2012,88581.25,14.3599711735064
"Chum","HG",2013,61372.6666666667,9.56898475855878
"Chum","Nass",1958,95124.3333333333,30.7765436286086
"Chum","Nass",1959,208099.333333333,55.3565141204201
"Chum","Nass",1960,94700.6666666667,26.4639979788784
"Chum","Nass",1961,176795,44.2936916940923
"Chum","Nass",1963,62604,25.5532960638984
"Chum","Nass",1964,267184,74.2595387129323
"Chum","Nass",1965,59153.3333333333,21.0568971094613
"Chum","Nass",1966,132146,35.1720169087592
"Chum","Nass",1967,183001.666666667,43.9712476077997
"Chum","Nass",1968,44459.3333333333,27.8964088935645
"Chum","Nass",1970,36555.6666666667,20.1063221022464
"Chum","Nass",1974,108706.666666667,49.2028538118144
"Chum","Nass",1976,47866.6666666667,19.3545082167346
"Chum","Nass",1981,15266.3333333333,6.78461783910522
"Chum","Nass",1982,21503.3333333333,9.84596543884436
"Chum","Nass",1983,53483.6666666667,22.5896284761981
"Chum","Nass",1987,32330.6666666667,13.1161701497675
"Chum","Nass",1988,47087.3333333333,24.1046197678437
"Chum","Nass",1989,41110,16.9725108285859
"Chum","Nass",1990,32427,11.7201580385186
"Chum","Nass",1991,39947,19.9761236975606
"Chum","Nass",2005,28963.3333333333,12.5037852143622
"Chum","Nass",2009,19710,8.45810277368652
"Chum","Nass",2010,13871.3333333333,5.06139466991221
"Chum","Nass",2011,14671,5.45914681071451
"Chum","Nass",2012,15278.6666666667,7.35372247439347
"Chum","Nass",2013,12340.3333333333,5.89510707739482
"Chum","Nass",2014,16300,7.62901766786276
"Chum","Nass",2015,61364.6666666667,36.6508006166854
"Chum","Nass",2016,17143,5.02747357744118
"Chum","Skeena",1954,75266.6666666667,74.3658916410162
"Chum","Skeena",1955,15647,15.4843409354637
"Chum","Skeena",1956,44155.6666666667,37.7873701472327
"Chum","Skeena",1957,16596.6666666667,33.2873336565165
"Chum","Skeena",1958,9970.66666666667,8.97663912415289
"Chum","Skeena",1961,53249,21.3868815847365
"Chum","Skeena",1962,10848,5.66853596783978
"Chum","Skeena",1964,8454,9.2078054640732
"Chum","Skeena",1965,8435.66666666667,9.47394891599634
"Chum","Skeena",1966,22033.3333333333,10.0168576997141
"Chum","Skeena",1967,21979.6666666667,9.19930454370058
"Chum","Skeena",1968,14292,8.6721616327589
"Chum","Skeena",1969,11512.6666666667,4.12720112550078
"Chum","Skeena",1970,16839,5.26279424060335
"Chum","Skeena",1971,6635.5,2.16879000231811
"Chum","Skeena",1972,36425.3333333333,13.7381304112283
"Chum","Skeena",1973,24181.3333333333,9.52114539359853
"Chum","Skeena",1974,19157.5,6.79042584621612
"Chum","Skeena",1975,12430.5,4.30416165640511
"Chum","Skeena",1976,8297.33333333333,4.10467124051471
"Chum","Skeena",1977,17968.5,5.85994912842654
"Chum","Skeena",1978,7097,3.64954092963783
"Chum","Skeena",1981,26379,11.7149481285402
"Chum","Skeena",1982,5901.33333333333,2.80495797101045
"Chum","Skeena",1983,3223.66666666667,1.96942624205293
"Chum","Skeena",1984,35109.3333333333,13.1140882699059
"Chum","Skeena",1985,28009,12.7082380352141
"Chum","Skeena",1986,12127,5.46555878351695
"Chum","Skeena",1987,7973.5,2.98603084989467
"Chum","Skeena",1988,118440.666666667,41.5036468446119
"Chum","Skeena",1989,22768.3333333333,8.59647524302245
"Chum","Skeena",1990,9649,5.13394664034398
"Chum","Skeena",1991,9759.5,5.65150450428469
"Chum","Skeena",1992,7934,3.94929220939793
"Chum","Skeena",1993,12882.3333333333,4.89369838667631
"Chum","Skeena",1994,14209.5,5.02253308137058
"Chum","Skeena",1995,9642.66666666667,3.97490321052002
"Chum","Skeena",1996,14582.5,4.85853776403444
"Chum","Skeena",1997,30777.5,9.58675736269
"Chum","Skeena",1998,12407,4.70866396695615
"Chum","Skeena",2003,8150,3.65499266377887
"Chum","Skeena",2004,12446,4.88725903406895
"Chum","Skeena",2005,11436.3333333333,5.64470497073458
"Chum","Skeena",2007,5483.5,1.90783472755175
"Chum","Skeena",2008,2660,0.90892883450146
"Chum","Skeena",2009,3089.66666666667,3.12780267128229
"Chum","Skeena",2010,1578.33333333333,1.59743287460894
"Chum","Skeena",2011,4703,1.73549599013581
"Chum","Skeena",2012,3449,1.3248322504529
"Chum","Skeena",2013,934.666666666667,0.710032373909788
"Chum","Skeena",2014,1645.5,0.78261854998878
"Chum","Skeena",2015,1499,0.653388502911913
"Chum","Skeena",2016,1638.66666666667,1.23547599566072
"Chum","Skeena",2017,865.666666666667,0.820798437473878
"Chum","VIMI",1953,634751,83.2519254506743
"Chum","VIMI",1954,774485.5,100
"Chum","VIMI",1955,205387,24.6377019562667
"Chum","VIMI",1956,402810.5,58.6429263832654
"Chum","VIMI",1957,349390,49.4524043640726
"Chum","VIMI",1958,428023,44.9014004076389
"Chum","VIMI",1959,300383.5,31.2523485676086
"Chum","VIMI",1960,434615,49.2855295856144
"Chum","VIMI",1961,186876,19.746244675803
"Chum","VIMI",1962,181431,16.1324764412676
"Chum","VIMI",1963,128912,13.0454759397346
"Chum","VIMI",1964,181060,24.4953799635162
"Chum","VIMI",1965,96592,11.9425196358886
"Chum","VIMI",1966,178911,23.0302806111908
"Chum","VIMI",1967,151892.5,14.8702578524848
"Chum","VIMI",1968,240398.5,28.6205007506359
"Chum","VIMI",1969,182653.5,19.547390376314
"Chum","VIMI",1970,288732,33.6675959244408
"Chum","VIMI",1971,180844.5,19.2114756280915
"Chum","VIMI",1972,400985,50.9157232634943
"Chum","VIMI",1973,404924,49.7506614724674
"Chum","VIMI",1974,323330,47.9836716307079
"Chum","VIMI",1975,183192.5,24.9383268499143
"Chum","VIMI",1976,220978,26.9744762505629
"Chum","VIMI",1977,158510,19.8993277470031
"Chum","VIMI",1978,358220.5,36.0054202818663
"Chum","VIMI",1979,78096,10.9188482532966
"Chum","VIMI",1980,471838.5,59.9907223613507
"Chum","VIMI",1981,214718,25.9861615733294
"Chum","VIMI",1982,483002,61.9952092976012
"Chum","VIMI",1983,195606,24.0268639745648
"Chum","VIMI",1984,205357.5,26.6846952498595
"Chum","VIMI",1985,346851.5,42.4518356730264
"Chum","VIMI",1986,232833.5,35.2941963514643
"Chum","VIMI",1987,106222.5,16.5362221124911
"Chum","VIMI",1988,138494,24.3241357363477
"Chum","VIMI",1989,68353,10.6253136429751
"Chum","VIMI",1990,60921,9.09883479139514
"Chum","VIMI",1991,171974,19.5734856505227
"Chum","VIMI",1992,369732,46.6506388410773
"Chum","VIMI",1993,237011.5,24.1174662735877
"Chum","VIMI",1994,225207,28.3267530229832
"Chum","VIMI",1995,62003,7.90741117189492
"Chum","VIMI",1996,113368.5,13.8402878616117
"Chum","VIMI",1997,190448,29.4925164086656
"Chum","VIMI",1998,544294,73.8020018507153
"Chum","VIMI",1999,229762.5,33.230860580164
"Chum","VIMI",2000,115615.5,33.1997951892874
"Chum","VIMI",2001,119532,14.6479722740804
"Chum","VIMI",2002,265150,31.8003367536948
"Chum","VIMI",2003,195361.5,22.68537853507
"Chum","VIMI",2004,338318.5,53.8561678149342
"Chum","VIMI",2005,213052,25.1924033592143
"Chum","VIMI",2006,204696,20.218172667986
"Chum","VIMI",2007,182219.5,23.7870898572327
"Chum","VIMI",2008,141292,48.9659391610319
"Chum","VIMI",2009,95371.5,13.7149288348336
"Chum","VIMI",2010,118932,21.088367109071
"Chum","VIMI",2011,291634,48.9991263778968
"Chum","VIMI",2012,138570,19.7778511351163
"Chum","VIMI",2013,137044.5,33.7793556128572
"Chum","VIMI",2014,131752,41.866488363754
"Chum","VIMI",2015,132177,23.6415931210731
"Coho","CC",1954,129646.25,36.8150352635872
"Coho","CC",1955,107823,25.6615944471803
"Coho","CC",1956,161664,45.2197140569975
"Coho","CC",1958,77592,18.2642994432133
"Coho","CC",1959,127774.625,31.253323254231
"Coho","CC",1960,91532.6666666667,23.4661156648492
"Coho","CC",1961,200808.333333333,45.4618699428012
"Coho","CC",1962,115412,33.9669969829394
"Coho","CC",1963,158152.25,41.9330742016903
"Coho","CC",1964,237970.375,68.1500992138972
"Coho","CC",1965,190868,53.6139646393369
"Coho","CC",1966,169997.142857143,44.3967443282081
"Coho","CC",1967,79975.875,21.8767104059423
"Coho","CC",1968,172443.375,52.7710974629452
"Coho","CC",1969,37045.125,20.0143189210298
"Coho","CC",1970,73740.125,25.3591919383379
"Coho","CC",1971,74971,24.2130345998447
"Coho","CC",1972,137643.714285714,40.3878550924359
"Coho","CC",1973,89321.625,25.1857648911419
"Coho","CC",1974,101204.5,29.2285672342234
"Coho","CC",1975,74935.7142857143,16.3633691835847
"Coho","CC",1976,85911.2857142857,26.3029273943335
"Coho","CC",1977,82805.5714285714,19.8757697429029
"Coho","CC",1978,118370.714285714,30.9579515285953
"Coho","CC",1979,98133,24.6729630998951
"Coho","CC",1980,79225,19.8629383435911
"Coho","CC",1981,75626.2857142857,18.1316002610573
"Coho","CC",1982,59063.5714285714,15.11899118197
"Coho","CC",1983,75773,22.3929674474842
"Coho","CC",1984,92987.4285714286,30.2958124884032
"Coho","CC",1985,79446,20.7117512795485
"Coho","CC",1986,105453.285714286,26.6952232157347
"Coho","CC",1987,61429,15.1814532877536
"Coho","CC",1988,64572.1428571429,19.6137845438827
"Coho","CC",1989,47753.7142857143,15.3188391324616
"Coho","CC",1990,95058,26.3645668299484
"Coho","CC",1991,57937.6666666667,18.5307156906237
"Coho","CC",1992,86660.1666666667,25.3332965049408
"Coho","CC",1994,67751.8333333333,21.2153017228094
"Coho","CC",1995,27994.8333333333,10.7694353328821
"Coho","CC",1996,47977.3333333333,18.5618836580561
"Coho","CC",1997,44537.8333333333,11.1987648023909
"Coho","CC",1998,99236.25,34.1863775072916
"Coho","CC",2002,89253.75,33.0499985040713
"Coho","CC",2004,88085.5714285714,38.4428838136727
"Coho","CC",2005,104404,36.5453777185319
"Coho","CC",2006,60922,23.9662854443027
"Coho","CC",2007,48008.375,16.8709576047954
"Coho","CC",2008,36322.625,13.4693270240616
"Coho","CC",2009,185930.5,60.2053180508098
"Coho","CC",2010,70878.625,24.1257649949697
"Coho","CC",2011,108155.25,32.9761056519367
"Coho","CC",2012,69201.125,21.6477940182305
"Coho","CC",2013,73161.125,28.1507985934701
"Coho","CC",2014,79925.2857142857,25.3969707411618
"Coho","CC",2016,90417.1666666667,28.3281175888168
"Coho","HG",1954,193284,50.1178697127487
"Coho","HG",1955,156697.666666667,42.8552470192281
"Coho","HG",1956,174671.5,19.226963958997
"Coho","HG",1957,155874.666666667,42.6918762211131
"Coho","HG",1958,171653,18.6277722772107
"Coho","HG",1959,52560.5,5.2847615752993
"Coho","HG",1960,219039,22.8853622913363
"Coho","HG",1961,608800,59.0647964713496
"Coho","HG",1962,127263,17.5392707092712
"Coho","HG",1963,160938,24.4434105566362
"Coho","HG",1964,443248.666666667,85.9100169986872
"Coho","HG",1965,168695.666666667,38.2214717103079
"Coho","HG",1966,241476,61.3500526278166
"Coho","HG",1967,192507,42.5200006840942
"Coho","HG",1968,121545.666666667,34.9518203765531
"Coho","HG",1969,135563,33.8292122154041
"Coho","HG",1970,211577.666666667,39.7326626770138
"Coho","HG",1971,74621.6666666667,10.0783004560372
"Coho","HG",1972,175628.666666667,33.307575545638
"Coho","HG",1973,74890,14.5447482428226
"Coho","HG",1975,115050,18.0779919339316
"Coho","HG",1976,154466,18.4340097985811
"Coho","HG",1977,71795.3333333333,17.2255784639885
"Coho","HG",1978,145617.666666667,21.8140598945136
"Coho","HG",1979,100459.333333333,21.4450616924098
"Coho","HG",1980,74931,12.1071318310725
"Coho","HG",1981,81827.6666666667,19.0366808946735
"Coho","HG",1982,63752,10.7075589682077
"Coho","HG",1983,70678,12.7297131728853
"Coho","HG",1984,62915,13.6099811700384
"Coho","HG",1985,91707.3333333333,14.2612489182071
"Coho","HG",1986,72611,24.6672136314794
"Coho","HG",1987,63968.3333333333,19.7407049851968
"Coho","HG",1988,81172,20.9788626924958
"Coho","HG",1989,56010.6666666667,9.43642897197654
"Coho","HG",1990,32473.3333333333,8.31251768500985
"Coho","HG",1991,47080,11.6421049570116
"Coho","HG",1992,63204.6666666667,14.9941037115479
"Coho","HG",1993,45345,14.8082492945196
"Coho","HG",1994,118985.666666667,18.0914585578121
"Coho","HG",1995,25790.6666666667,6.04206038076798
"Coho","HG",1996,54076.3333333333,13.5516323832448
"Coho","HG",1997,29231.3333333333,6.12458760496728
"Coho","HG",1998,80630,16.9110255310791
"Coho","HG",1999,62128,13.3642382166367
"Coho","HG",2000,73355,14.866528568778
"Coho","HG",2001,89549,25.3448225787994
"Coho","HG",2005,153768,30.5948608331462
"Coho","HG",2006,157397,19.9337311246207
"Coho","HG",2007,121603.5,15.301310304424
"Coho","HG",2008,52756.6666666667,10.6673106732718
"Coho","HG",2009,164653.666666667,42.9648594700286
"Coho","HG",2010,137814.5,18.6482714155738
"Coho","HG",2011,100963.5,16.2588904719979
"Coho","HG",2012,83448.5,9.27623795530474
"Coho","HG",2016,122446.5,13.3980024055459
"Coho","HG",2017,61224.3333333333,12.4055593530323
"Coho","Nass",1959,39463,4.75834780364343
"Coho","Nass",1965,134457.5,17.2084506320378
"Coho","Nass",1966,109171.5,12.6178321394052
"Coho","Nass",1968,68317,10.7501347412614
"Coho","Nass",1969,36987.3333333333,26.3618665368344
"Coho","Nass",1970,45291.6666666667,17.0308302632829
"Coho","Nass",1971,76271.6666666667,21.1967257725417
"Coho","Nass",1972,58087.5,8.3800387560271
"Coho","Nass",1974,47328.3333333333,11.6472187232793
"Coho","Nass",1975,43804.3333333333,11.5322134204596
"Coho","Nass",1976,43864.3333333333,11.5682714857702
"Coho","Nass",1977,39339.6666666667,15.8208586267393
"Coho","Nass",1978,76012.3333333333,18.2223916544339
"Coho","Nass",1979,60901,15.6374123568092
"Coho","Nass",1980,62100.6666666667,20.3512171917592
"Coho","Nass",1981,72136.6666666667,20.2316264744554
"Coho","Nass",1982,69301.3333333333,20.5403475430936
"Coho","Nass",1983,152307.333333333,35.1371063867495
"Coho","Nass",1984,174929.333333333,46.1457851510411
"Coho","Nass",1985,173079,50.2975986722653
"Coho","Nass",1986,185732.666666667,63.8288270704335
"Coho","Nass",1987,86428,26.3661787719621
"Coho","Nass",1988,36286.6666666667,9.64775511430605
"Coho","Nass",1989,74379,23.672089358227
"Coho","Nass",1990,178402.333333333,57.6837948788155
"Coho","Nass",1991,102077.666666667,22.5724600031857
"Coho","Nass",1992,130002.333333333,38.3973936739937
"Coho","Nass",1993,71382,15.3080931063934
"Coho","Nass",1994,318633.666666667,64.5446436116814
"Coho","Nass",1995,152602.666666667,34.0523110925672
"Coho","Nass",1996,135019.666666667,30.4792138074094
"Coho","Nass",1997,42797.6666666667,8.86742241658023
"Coho","Nass",1998,86803.3333333333,19.9383621601736
"Coho","Nass",1999,116529.333333333,26.7288925515149
"Coho","Nass",2000,74654.6666666667,18.016485550179
"Coho","Nass",2001,165041.333333333,44.6693779526388
"Coho","Nass",2002,131136,29.3721886342545
"Coho","Nass",2003,117203.666666667,26.1107656578878
"Coho","Nass",2004,109391,32.7938066601963
"Coho","Nass",2005,146616.333333333,46.1373068146059
"Coho","Nass",2006,78515.3333333333,28.63824714904
"Coho","Nass",2008,62160.6666666667,19.5776590887971
"Coho","Nass",2010,88848.3333333333,24.8336932315826
"Coho","Nass",2012,94541.6666666667,30.3062668782006
"Coho","Nass",2013,338840,60.8698811232589
"Coho","Nass",2014,160918.666666667,38.8912254591486
"Coho","Skeena",1954,246196.5,41.9912161265997
"Coho","Skeena",1955,375632,43.5549559881337
"Coho","Skeena",1956,485542,73.4722387449207
"Coho","Skeena",1957,276554.666666667,46.0264375727007
"Coho","Skeena",1958,408816,57.1389453720226
"Coho","Skeena",1960,508852.666666667,52.5547883438055
"Coho","Skeena",1961,224708.25,43.3968213959256
"Coho","Skeena",1962,169487.75,49.788836860661
"Coho","Skeena",1963,304124,50.9506582277029
"Coho","Skeena",1964,299657.333333333,31.936495113455
"Coho","Skeena",1965,406985.75,45.7298486586408
"Coho","Skeena",1966,262337,41.4753402454741
"Coho","Skeena",1967,103516,17.8589948725185
"Coho","Skeena",1968,283464.5,40.85297771081
"Coho","Skeena",1969,130409.5,21.7085175833378
"Coho","Skeena",1970,186369.5,34.219780214879
"Coho","Skeena",1971,215035,24.3726211126171
"Coho","Skeena",1972,168855.25,23.5899272221236
"Coho","Skeena",1973,84951,17.6485827285063
"Coho","Skeena",1974,102757,13.461528711698
"Coho","Skeena",1975,42670,5.62393396712806
"Coho","Skeena",1976,84144.6666666667,9.66059009722718
"Coho","Skeena",1977,104905.666666667,15.3097903493784
"Coho","Skeena",1978,180424.666666667,24.3088907610846
